50.78564,-1.771696,0.81300813
50.84928,-1.789646,0.69379845
50.852022,-1.770314,0.8
50.848758,-1.77945,0.765578635
50.848856,-1.789059,0.771551724
50.850656,-1.766017,0.909090909
50.856454,-1.765079,0.86328125
50.885301,-1.727219,0.868644068
50.827366,-1.699416,0.864130435
50.823327,-1.713213,0.821138211
50.819874,-1.706093,0.737642586
50.762887,-1.641484,0.77173913
50.761038,-1.642618,0.809160305
50.753381,-1.64717,0.718032787
50.761869,-1.668232,0.86440678
50.761135,-1.666245,0.896457766
50.762064,-1.65184,0.804794521
50.757483,-1.665966,0.79047619
50.766626,-1.674855,0.648351648
50.755978,-1.667706,0.831081081
50.811374,-1.538608,0.886649874
50.751016,-1.652957,0.652892562
50.736006,-1.661882,0.736434109
50.737407,-1.667342,0.733990148
50.824375,-0.144304,0.859259259
50.826597,-0.144358,0.90504451
50.823282,-0.151361,0.891089109
50.822591,-0.152084,0.82122905
50.829395,-0.139944,0.864583333
50.827907,-0.147032,0.895522388
50.827615,-0.138808,0.809917355
50.834125,-0.135396,0.888337469
50.858122,-0.174224,0.860681115
50.851661,-0.155667,0.792951542
50.845744,-0.144905,0.842307692
50.851688,-0.149429,0.917808219
50.843303,-0.125002,0.772870662
50.840876,-0.126747,0.752988048
50.843869,-0.124979,0.814935065
50.844365,-0.128994,0.908227848
50.859947,-0.137194,0.851973684
50.858149,-0.143447,0.857142857
50.863929,-0.140403,0.823970037
50.865579,-0.132266,0.886486486
50.859164,-0.111975,0.816901408
50.862927,-0.106665,0.765714286
50.916307,-0.100814,0.935860058
50.800632,-0.013262,0.765676568
50.800487,-0.004753,0.869565217
50.786542,0.021609,0.61038961
50.808814,-0.377561,0.731225296
50.81596,-0.363256,0.831521739
50.813777,-0.358154,0.784053156
50.815014,-0.349079,0.713636364
50.816371,-0.34199,0.795774648
50.818749,-0.358161,0.850993377
50.817961,-0.344433,0.790262172
50.81074,-0.388693,0.505555556
50.808831,-0.381446,0.872852234
50.812244,-0.383713,0.694174757