41.864073157,-87.706818608,87
41.782921527,-87.60436317,88
41.894908283,-87.758371958,175
41.885686845,-87.749515983,48
41.886297242,-87.761750709,124
41.745354023,-87.603798903,230
41.844023772,-87.626923253,124
41.811133958,-87.62074077,30
41.99813061,-87.665814038,56
41.768096835,-87.663878589,343
41.761733286,-87.558309979,224
41.893026751,-87.626750829,160
41.877811861,-87.655758012,346
41.843016958,-87.61722727,91
41.910900826,-87.686018747,35
41.762089133,-87.696632337,38
41.908237096,-87.678437417,125
41.793935909,-87.625680278,191
41.711843569,-87.646607932,31
41.815875211,-87.601832565,9
41.910116718,-87.677444645,216
41.790704614,-87.606141486,52
41.927321839,-87.665810418,14
41.995961517,-87.797528563,6
41.889934493,-87.637619229,125
41.721379795,-87.649781161,7
41.925278177,-87.65936796,70
41.834586177,-87.632285413,41
41.814721065,-87.7054583,55
41.740895923,-87.648617881,95
41.88063228,-87.635935494,33
41.90528413,-87.732615525,70
41.949986394,-87.65319658,47
41.994588742,-87.657522554,104
41.711959596,-87.612673629,28
41.820343226,-87.641759214,14
41.943332055,-87.705286066,35
41.771073064,-87.568278663,79
41.769916749,-87.663954978,336
41.653249978,-87.604828177,77
41.785913194,-87.694801653,66
41.792045748,-87.797136278,18
41.721347022,-87.652118525,72
41.946461543,-87.72072354,27
41.881651236,-87.626200491,302
41.736974418,-87.545827999,527
41.933825894,-87.78335189,28
41.841145857,-87.641483881,28
41.765298896,-87.583654511,305
41.993703853,-87.794185238,1
41.897980396,-87.630376682,23
41.777142114,-87.647147267,118
41.889453169,-87.627994833,352
41.919949978,-87.651649056,4
41.836385231,-87.66571041,375
41.742710224,-87.634088181,1147
41.913498644,-87.774109939,78
41.904656764,-87.707634248,38
41.920360101,-87.682605169,26
41.815093173,-87.704251437,37
41.878917763,-87.721758314,349
41.868165405,-87.62743954,484
41.884497529,-87.625838595,337
41.883164818,-87.644508395,62
41.99057177,-87.793398734,8
41.704276039,-87.619797922,25
41.750457849,-87.588312792,50
41.838219696,-87.704850674,36
41.969211609,-87.763459102,22
41.747712344,-87.665798083,110
41.724861497,-87.628742936,27
41.757767253,-87.607818223,105
41.854427952,-87.685700213,36
41.972843435,-87.671127232,31
41.782728365,-87.649720276,214
41.907274031,-87.722791892,48
41.945257538,-87.74767892,97
41.994197554,-87.796472871,4
41.99973106,-87.705809711,10
41.765755571,-87.576292427,775
41.984277849,-87.671012432,17
41.90178302,-87.627995064,141
41.839947022,-87.714672499,10
41.786244716,-87.703653521,29
41.823665846,-87.603072021,85
41.89436874,-87.710180832,262
41.691584267,-87.677501885,25
41.894263101,-87.721152828,187
41.774319025,-87.605795029,174
41.741805104,-87.578230034,30
