41.86400574801562,-87.70681806122651,128.0
41.783033874483806,-87.60436453892486,93.0
41.89490309515009,-87.75912998381898,353.0
41.885694591207205,-87.74892971497296,111.0
41.88629344151611,-87.7617519567419,124.0
41.74507871627972,-87.60379291201617,311.0
41.84397639734401,-87.62690641034384,253.0
41.8111338603,-87.62072499789997,30.0
41.99812192697757,-87.66671305379764,89.0
41.767956944286865,-87.66387451173755,446.0
41.76147252752389,-87.5580522173269,481.0
41.89338991082956,-87.62676356315916,88.0
41.877821296771565,-87.65523483816756,346.0
41.84285283237489,-87.61724469699438,176.0
41.911347931056596,-87.68602830120754,53.0
41.76199594760345,-87.69662858168968,58.0
41.908237806984516,-87.67841289012415,129.0
41.7939021121936,-87.62567972815735,191.0
41.71172306654839,-87.64660496096776,31.0
41.81609239115584,-87.60183666874029,77.0
41.90945768398326,-87.67743439579517,420.0
41.79076715288462,-87.606141696,52.0
41.92793507290322,-87.66583140825803,31.0
41.995973858,-87.79746812800002,5.0
41.88994025858379,-87.63729111373921,161.0
41.72139224488568,-87.64881691742856,70.0
41.92527571994116,-87.65949955341168,102.0
41.83458475178379,-87.63245313362164,37.0
41.81454953381817,-87.70545117094544,55.0
41.740806221792774,-87.64861718358567,111.0
41.880633715615396,-87.63587644153846,26.0
41.905287855548764,-87.73229145700006,82.0
41.94995255142028,-87.6531970992174,69.0
41.99458829905353,-87.65744327000894,112.0
41.71205358469354,-87.6126765371129,62.0
41.8203409076875,-87.6418869548125,16.0
41.943745088063814,-87.70529663761707,47.0
41.771020459221134,-87.56827646828853,104.0
41.76948383089294,-87.66394419309852,336.0
41.65333361759128,-87.60486159956524,115.0
41.78570850287876,-87.69479557284852,66.0
41.79202499476595,-87.7978071342766,47.0
41.7213495246087,-87.65199740573908,69.0
41.946458503980764,-87.72102442701923,52.0
41.88160206668209,-87.62619900203306,302.0
41.736738587719145,-87.5458231625313,527.0
41.93367298389285,-87.7833482155357,28.0
41.84112770346153,-87.6414840767692,39.0
41.76530055979083,-87.5836551741765,306.0
41.993707605714285,-87.79306585357143,7.0
41.89799083614287,-87.62969509289798,49.0
41.77721995029163,-87.64714943143339,120.0
41.88980820865295,-87.6280033781435,487.0
41.91993993175,-87.65230718175,12.0
41.836507260751986,-87.66571353563428,456.0
41.74272326084092,-87.63408849793004,1199.0
41.913362466461514,-87.77410547519231,78.0
41.904654207126576,-87.70793005898736,79.0
41.920533727925935,-87.68261034585186,27.0
41.814675302567885,-87.70423392413579,81.0
41.87891764731081,-87.72184882241963,193.0
41.868250990416584,-87.62744226249337,497.0
