50.868154,-1.846603,0.876777251
50.775543,-1.718114,0.79076087
50.777917,-1.745275,0.832835821
50.78564,-1.771696,0.81300813
50.786748,-1.771556,0.873873874
50.785361,-1.663172,0.857142857
50.802582,-1.675791,0.862676056
50.779476,-1.734714,0.815873016
50.782159,-1.736004,0.802281369
50.782374,-1.736002,0.857142857
50.783079,-1.73753,0.864238411
50.780837,-1.753691,0.824858757
50.780873,-1.739926,0.799342105
50.780554,-1.738098,0.858310627
50.773023,-1.736551,0.785276074
50.77755,-1.746341,0.833333333
50.781064,-1.729159,0.821052632
50.798953,-1.715235,0.778242678
50.781688,-1.730843,0.877394636
50.783606,-1.731697,0.828571429
50.846138,-1.792572,0.799227799
50.845844,-1.799192,0.708029197
50.84928,-1.789646,0.69379845
50.856463,-1.788655,0.782312925
50.85819,-1.774404,0.798561151
50.86021,-1.786621,0.873239437
50.839833,-1.786919,0.828382838
50.841864,-1.786562,0.883381924
50.841118,-1.786374,0.669856459
50.840311,-1.773617,0.864583333
50.844316,-1.780081,0.784172662
50.852022,-1.770314,0.8
50.848758,-1.77945,0.765578635
50.854198,-1.774807,0.754929577
50.853732,-1.766385,0.872222222
50.848856,-1.789059,0.771551724
50.850508,-1.782765,0.796428571
50.849955,-1.775381,0.831932773
50.852889,-1.772199,0.721030043
50.849284,-1.772742,0.798882682
50.848562,-1.785367,0.81443299
50.844247,-1.786416,0.752136752
50.853536,-1.781487,0.885542169
50.857799,-1.776892,0.841772152
50.843368,-1.773112,0.798076923
50.844861,-1.773517,0.86416185
50.847098,-1.776929,0.817629179
50.847879,-1.776045,0.735602094
50.853865,-1.779269,0.786833856
50.843192,-1.765827,0.889212828
50.848812,-1.756978,0.82748538
50.856597,-1.773701,0.851190476
50.85702,-1.773756,0.834355828
50.857752,-1.766564,0.841216216
50.853253,-1.769541,0.888135593
50.850005,-1.768833,0.797058824
50.844182,-1.770949,0.802752294
50.845176,-1.773245,0.744827586
50.850656,-1.766017,0.909090909
50.840423,-1.785262,0.870503597
50.834513,-1.784132,0.87732342
50.83173,-1.772863,0.848484848
50.831434,-1.746262,0.90070922
50.84026,-1.770102,0.865853659
50.840824,-1.76885,0.893081761
50.840517,-1.773034,0.813084112
50.856454,-1.765079,0.86328125
50.885301,-1.727219,0.868644068
50.835193,-1.690675,0.801152738
50.859506,-1.771265,0.782407407
50.872162,-1.764033,0.871212121
50.8932,-1.771221,0.806324111
