41.644585429,-87.616512829,1.0
41.644589713,-87.61587983,2.0
41.644604096,-87.610728247,3.0
41.644606368,-87.606301217,1.0
41.644606925,-87.608997659,1.0
41.644607723,-87.613055128,17.0
41.644612187,-87.601596088,2.0
41.644612791,-87.603849828,1.0
41.644635743,-87.59199544,1.0
41.644782406,-87.541163621,2.0
41.644818306,-87.614691877,1.0
41.645050759,-87.615000284,4.0
41.645075822,-87.574483491,10.0
41.645153444,-87.541642025,1.0
41.645287658,-87.540012254,12.0
41.645555867,-87.617222844,2.0
41.645795847,-87.542472012,23.0
41.645835887,-87.614600077,11.0
41.645880999,-87.616110641,4.0
41.646066387,-87.616353722,7.0
41.646122597,-87.542896091,3.0
41.646187093,-87.61722683,4.0
41.646198234,-87.560475535,3.0
41.646958687,-87.543957902,1.0
41.647038282,-87.615977064,3.0
41.647038739,-87.616050236,71.0
41.6474468,-87.617234833,16.0
41.647636649,-87.560531521,2.0
41.647708371,-87.540041099,2.0
41.647711791,-87.544925622,16.0
41.647716475,-87.542810749,7.0
41.64777928,-87.559296782,3.0
41.647922286,-87.613395072,17.0
41.64792337,-87.614445156,59.0
41.648131674,-87.561912319,16.0
41.648199714,-87.543243907,3.0
41.6482009,-87.542618224,9.0
41.648201991,-87.544374472,28.0
41.648395657,-87.545802735,2.0
41.648588776,-87.539964437,14.0
41.648599371,-87.617225728,8.0
41.648929261,-87.615996334,4.0
41.648931657,-87.616380495,5.0
41.648938365,-87.546505956,2.0
41.64923464,-87.546890198,12.0
41.649302491,-87.559311478,6.0
41.649384904,-87.560547216,3.0
41.649427282,-87.535025548,31.0
41.649513521,-87.544735342,21.0
41.649527182,-87.561709063,1.0
41.649529807,-87.542312916,8.0
41.649549061,-87.543516476,31.0
41.649597639,-87.536241877,22.0
41.64965344,-87.545930115,43.0
41.649710333,-87.537455263,6.0
41.64971081,-87.541099585,2.0
41.649713173,-87.538659027,31.0
41.649716203,-87.539892061,8.0
41.649832041,-87.547164672,11.0
41.64994138,-87.617229161,6.0
41.650015469,-87.537133176,2.0
41.650019437,-87.538102757,4.0
41.650022826,-87.540579845,2.0
41.6500245,-87.543214291,7.0
41.650026738,-87.546741522,1.0
41.650570727,-87.60297763,2.0
41.650634817,-87.535028934,5.0
41.650782378,-87.548887495,3.0
41.650871729,-87.542303817,2.0
41.650876182,-87.603973096,3.0
41.650904429,-87.539881138,2.0
41.650910321,-87.545925786,39.0
41.650917683,-87.536243899,2.0
41.650922414,-87.606940055,1.0
41.650940739,-87.547162169,36.0
41.650940874,-87.526587428,1.0
41.650965283,-87.54473593,11.0
41.651033268,-87.538668416,6.0
41.651165951,-87.548392529,28.0
41.651206536,-87.54230338,15.0
41.651216976,-87.537455013,14.0
41.651222943,-87.541099352,4.0
41.651228663,-87.545925568,92.0
41.651239261,-87.539884347,13.0
41.651384207,-87.536241806,4.0
41.651386753,-87.535026968,13.0
41.651393257,-87.543515903,11.0
41.65139339,-87.544734368,20.0
41.651396287,-87.547160289,60.0
41.651431329,-87.527258234,125.0
41.651431574,-87.617230951,17.0
41.651457784,-87.602213842,4.0
41.651617654,-87.601030152,1.0
41.651620845,-87.607590842,3.0
41.651696071,-87.550069268,1.0
41.651822034,-87.616472854,28.0
41.65182863,-87.615331145,14.0
41.651831534,-87.614478544,41.0
41.65183772,-87.613274635,23.0
41.65184294,-87.612356145,4.0
41.65184464,-87.540517258,2.0
41.65184905,-87.606355167,2.0
41.651853175,-87.603109507,3.0
41.651856338,-87.54661315,1.0
41.651856403,-87.549836803,4.0
41.651862818,-87.604196148,1.0
41.651862993,-87.610742261,33.0
41.651871678,-87.609069959,1.0
41.651872439,-87.608755269,18.0
41.651877608,-87.599190344,8.0
41.652059984,-87.609774057,2.0
41.652114271,-87.550627703,2.0
41.652214043,-87.619048182,1.0
41.652215901,-87.618905456,11.0
41.652268611,-87.617232658,42.0
41.652332611,-87.605142221,2.0
41.652574902,-87.610920921,79.0
41.652575684,-87.611045322,32.0
41.652576846,-87.612541895,2.0
41.652677686,-87.544726021,35.0
41.652699584,-87.545918631,27.0
41.652723951,-87.539884422,8.0
41.652732485,-87.543514179,31.0
41.652737032,-87.535035909,1.0
41.652742853,-87.537458184,8.0
41.652746102,-87.541106302,1.0
41.6527909,-87.608613246,31.0
41.652798683,-87.549576563,14.0
41.652818604,-87.603449881,26.0
41.652870148,-87.548386475,8.0
41.652871743,-87.536256399,13.0
41.652893927,-87.538667501,12.0
41.652905626,-87.547152913,44.0
41.652911844,-87.60473685,26.0
41.652933701,-87.615626241,7.0
41.652938039,-87.607576057,8.0
41.652954687,-87.542303946,8.0
41.652956567,-87.61401596,7.0
41.653001865,-87.548384876,12.0
41.653006817,-87.541106766,2.0
41.653018135,-87.547151545,42.0
41.65304291,-87.549573602,10.0
41.653058758,-87.539883973,7.0
41.6530627,-87.615628469,14.0
41.653083749,-87.55194424,46.0
41.653086584,-87.544724693,17.0
41.653116225,-87.538668428,9.0
41.653123984,-87.614017756,14.0
41.653124918,-87.543513044,5.0
41.653135312,-87.537460671,6.0
41.653150784,-87.61085228,12.0
41.653193269,-87.607576851,21.0
41.653204527,-87.545916141,29.0
41.653249978,-87.604828177,77.0
41.653270741,-87.550789343,13.0
41.653285861,-87.552205257,12.0
41.653330429,-87.6015084,9.0
41.653393899,-87.617249467,19.0
41.653495156,-87.609318893,22.0
41.653578932,-87.608242153,13.0
41.653600988,-87.618333954,11.0
41.653641872,-87.534131895,1.0
41.65364443,-87.616496558,2.0
41.653650767,-87.52871985,1.0
41.65365182,-87.613726466,1.0
41.653658798,-87.535383128,2.0
41.653663361,-87.540802327,1.0
41.653671781,-87.542822095,28.0
41.653678781,-87.546642202,3.0
41.653707955,-87.605642677,11.0
41.653712894,-87.60209686,97.0
41.653732659,-87.596596864,26.0
41.653736078,-87.595418563,54.0
41.653739518,-87.606293659,4.0
41.653751675,-87.594002276,1.0
41.653790327,-87.599175942,7.0
41.653792238,-87.598616063,1.0
41.653792648,-87.597822012,3.0
